C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,peroxide
0,0,329.981902872,3,28,6,601,39,2,14,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
0,0,357.976817492,3,30,7,394,11,2,15,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,315.966252808,2,25,5,340,40,2,14,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,266.98625998,2,23,6,125,28,1,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,298.97608922,3,25,6,437,40,1,13,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1,0,294.9811746,2,25,7,170,40,1,12,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,310.97608922,2,26,7,434,40,1,13,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,281.001910044,3,26,7,602,13,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
0,0,191.990617088,2,17,5,101,11,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
0,0,207.985531708,2,18,5,150,13,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,222.001181772,2,21,6,359,40,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,192.027002596,3,21,6,413,38,0,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,354.054673888,2,38,10,470,40,2,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,252.011746456,5,25,7,895,6,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0
0,0,236.016831836,4,24,7,486,1,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0
0,0,269.001910044,3,25,6,515,16,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
0,0,296.996824664,3,27,7,382,19,1,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
0,0,281.001910044,3,26,7,554,21,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
0,0,237.996096392,3,22,6,438,29,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
0,0,222.001181772,3,21,6,238,40,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
0,0,190.011352532,2,19,6,79,16,0,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,191.990617088,2,17,5,106,31,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,249.996096392,3,23,7,458,24,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
0,0,234.001181772,2,22,7,390,40,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,296.996824664,3,27,7,707,40,1,12,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
0,0,266.98625998,2,23,6,361,40,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,206.006267152,2,20,6,239,40,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,0,234.001181772,2,22,7,385,40,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,179.990617088,2,16,4,143,37,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,207.985531708,2,18,5,120,17,0,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,296.996824664,2,27,7,540,38,1,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,225.996096392,3,21,5,730,38,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
0,0,195.00151612,2,18,4,125,17,1,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,282.9811746,3,24,6,433,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
0,0,325.986988252,2,28,7,705,40,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0
0,0,266.98625998,2,23,6,242,35,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0
0,0,343.961167428,2,27,6,572,40,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0
0,0,361.971732112,3,30,6,1019,40,2,16,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0
0,0,344.033938444,3,35,8,947,40,2,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,267.022645488,3,27,7,791,33,1,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,239.027730868,3,25,6,601,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,298.02845914,2,30,7,675,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,283.017560108,3,28,7,389,12,1,11,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,237.048466312,2,27,7,194,38,1,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,314.02337376,2,31,7,374,40,2,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,267.022645488,3,27,7,461,11,1,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,298.02845914,2,30,7,555,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,301.986988252,3,26,5,406,24,2,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
0,0,312.007723696,2,29,7,283,40,2,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0
0,0,343.997552936,3,31,7,474,22,2,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0
0,0,283.017560108,3,28,7,664,40,1,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0
0,0,354.054673888,2,38,10,220,40,2,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,295.090331124,3,37,10,252,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,357.976817492,2,30,7,400,40,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,315.007389348,4,30,7,521,14,1,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1
0,0,210.99643074,2,19,4,222,40,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,238.99134536,2,21,5,251,40,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,266.98625998,2,23,6,399,40,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
0,0,325.986988252,2,28,7,607,40,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
0,0,254.98625998,2,22,5,377,39,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,331.961167428,2,26,5,480,40,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,301.986988252,2,26,5,522,40,2,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1
0,0,237.996096392,3,22,6,472,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
0,0,228.011746456,5,23,5,708,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
0,0,315.007389348,4,30,7,696,33,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0
0,0,254.02739652,4,27,7,543,29,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1
0,0,210.001181772,3,20,5,430,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
0,0,300.991739284,3,27,6,836,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
1,0,222.001181772,4,21,6,485,37,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1,0,222.99643074,3,20,5,129,29,1,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,218.006267152,3,21,7,137,30,0,8,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,238.99134536,3,21,5,147,40,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,0,265.006995424,3,25,7,316,40,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,0,325.986988252,2,28,7,237,40,2,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,252.011746456,4,25,7,1030,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0
1,0,224.016831836,4,23,6,452,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0
1,0,220.021917216,3,23,7,223,40,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
1,0,218.006267152,2,21,7,54,22,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
1,0,188.032087976,2,21,7,38,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,265.006995424,2,25,7,59,7,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,222.99643074,3,20,5,137,32,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0
1,0,297.992073632,3,26,6,372,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
1,0,250.99134536,3,22,6,82,12,1,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
1,0,295.976423568,2,24,6,64,31,2,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
0,0,148.000787848,2,14,4,58,15,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,179.990617088,3,16,4,102,15,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,163.995702468,3,15,4,48,8,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
1,0,210.001181772,4,20,5,547,20,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0
1,0,160.000787848,2,15,5,26,17,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,175.995702468,2,16,5,22,17,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
1,0,222.001181772,3,21,6,189,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0
1,0,222.001181772,3,21,6,320,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
1,0,253.006995424,3,24,6,312,34,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
1,0,222.001181772,3,21,6,327,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
1,0,269.001910044,3,25,6,690,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0
1,0,220.021917216,3,23,7,84,6,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,250.99134536,3,22,6,125,28,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
1,0,222.001181772,4,21,6,210,10,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0
1,0,278.98625998,2,24,7,85,40,1,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,206.006267152,3,20,6,103,39,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
0,0,120.005873228,2,12,3,26,5,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,136.000787848,3,13,3,32,6,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,196.980780676,2,16,3,47,11,1,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,249.996096392,3,23,7,927,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0
0,0,266.98625998,3,23,6,557,23,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0
0,0,237.996096392,4,22,6,737,20,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0
0,0,278.98625998,2,24,7,521,40,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
0,0,296.996824664,3,27,7,459,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0
0,0,237.996096392,3,22,6,398,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0
0,0,252.011746456,3,25,7,699,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0
0,0,207.985531708,2,18,5,147,25,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
1,0,202.011352532,2,20,7,166,26,0,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0,249.012080804,2,24,7,329,40,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,0,246.073952788,2,31,10,361,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
0,0,192.027002596,3,21,6,220,9,0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
0,0,220.021917216,3,23,7,377,10,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0
0,0,239.027730868,3,25,6,473,30,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0,0,300.007723696,3,28,6,576,17,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0
0,0,298.97608922,4,25,6,497,1,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0
0,0,284.996824664,5,26,6,977,12,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0
0,0,296.996824664,4,27,7,1343,4,1,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0
0,0,238.0324819,4,26,7,765,25,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0
0,0,222.99643074,2,20,5,226,40,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
0,0,166.011352532,3,17,4,244,27,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0
1,0,206.006267152,3,20,6,285,37,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0
0,0,309.992073632,2,27,7,274,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
0,0,234.99643074,2,21,6,133,32,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0,206.006267152,3,20,6,167,3,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
0,0,312.991739284,3,28,7,473,22,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0
0,0,236.016831836,3,24,7,93,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
0,0,250.99134536,2,22,6,103,23,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,0,265.006995424,2,25,7,274,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0
0,0,296.996824664,3,27,7,439,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1
0,0,206.006267152,2,20,6,89,20,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0
0,0,296.960439156,2,23,6,230,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0
0,0,237.996096392,3,22,6,360,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0
0,0,237.996096392,3,22,6,753,40,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
0,0,286.97608922,3,24,5,651,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
0,0,249.996096392,2,23,7,414,40,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
0,0,282.9811746,3,24,6,582,36,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
0,0,300.991739284,3,27,6,402,30,1,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,254.98625998,2,22,5,280,39,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,270.9811746,3,23,5,511,40,1,12,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,272.996824664,3,25,5,441,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1
0,0,194.006267152,2,19,5,209,40,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,225.996096392,3,21,5,254,14,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,298.97608922,2,25,6,273,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
0,0,220.058302724,3,27,8,364,40,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,269.038295552,4,29,7,915,40,1,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,192.027002596,3,21,6,398,40,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,373.971732112,2,31,7,487,40,2,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1
0,0,312.044109204,2,33,8,634,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,373.971732112,2,31,7,792,40,2,16,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,0,223.032816248,2,24,6,249,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,194.04265266,3,23,6,394,40,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
0,0,267.022645488,2,27,7,221,40,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,190.04773804,2,23,7,118,29,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,283.017560108,3,28,7,674,40,1,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,220.058302724,3,27,8,687,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,237.048466312,2,27,7,227,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,283.017560108,3,28,7,429,40,1,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,279.059030996,2,32,9,345,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,269.038295552,3,29,7,587,40,1,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,267.022645488,2,27,7,214,40,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,311.048860236,3,34,9,555,39,1,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,356.033938444,2,36,9,449,40,2,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,356.033938444,2,36,9,752,40,2,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,279.059030996,2,32,9,587,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,264.084517472,4,34,10,647,40,0,8,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,293.07468106,2,35,10,436,40,1,9,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,264.084517472,3,34,10,595,40,0,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,281.07468106,3,34,9,437,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,326.059759268,2,36,9,449,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,255.059030996,3,30,7,426,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
0,0,194.04265266,2,23,6,188,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,249.996096392,3,23,7,273,29,0,10,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,252.011746456,3,25,7,169,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,0,249.996096392,3,23,7,317,40,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
0,0,310.97608922,2,26,7,300,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
0,0,252.011746456,4,25,7,409,38,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,254.98625998,3,22,5,473,40,1,11,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,373.971732112,4,31,7,452,4,2,16,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,345.976817492,4,29,6,405,3,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,1
0,0,281.997159012,2,25,6,357,40,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,0,284.996824664,4,26,6,648,17,1,12,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
0,0,312.991739284,4,28,7,405,7,1,13,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,286.97608922,4,24,5,481,12,1,13,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
0,0,237.996096392,4,22,6,311,15,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
0,0,298.97608922,3,25,6,465,12,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0
0,0,296.996824664,3,27,7,347,23,1,12,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,312.991739284,4,28,7,528,17,1,13,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,222.001181772,3,21,6,269,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0
0,0,269.001910044,3,25,6,482,14,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
0,0,281.001910044,3,26,7,310,13,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,224.016831836,4,23,6,395,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0
0,0,220.021917216,3,23,7,196,2,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
0,0,224.016831836,3,23,6,421,20,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,0,253.006995424,3,24,6,511,5,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
0,0,328.002638316,3,30,7,829,32,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0
0,0,271.017560108,4,27,6,554,30,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0
0,0,283.017560108,4,28,7,602,19,1,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
0,0,196.021917216,4,21,5,601,9,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
