C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,pSat_Pa,peroxide
1,0,222.99643074,3,20,5,137,32,1,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,-7.6350898312753515,0
1,0,297.992073632,3,26,6,372,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,-7.4881347287652575,0
1,0,250.99134536,3,22,6,82,12,1,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-7.975487372398926,0
1,0,295.976423568,2,24,6,64,31,2,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-5.285004167111197,0
0,0,148.000787848,2,14,4,58,15,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-1.478092110836427,0
0,0,179.990617088,3,16,4,102,15,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-2.760803444589959,0
1,0,163.995702468,3,15,4,48,8,0,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.371981970666962,0
1,0,210.001181772,4,20,5,547,20,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,-5.853989031767747,0
1,0,160.000787848,2,15,5,26,17,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.3231902010602106,0
1,0,175.995702468,2,16,5,22,17,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,-1.6580691616863814,0
1,0,222.001181772,3,21,6,189,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,-5.852297671416623,0
1,0,222.001181772,3,21,6,320,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-4.750201808234153,0
1,0,253.006995424,3,24,6,312,34,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,-5.1519843261882405,0
1,0,222.001181772,3,21,6,327,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-5.338075182561268,0
1,0,269.001910044,3,25,6,690,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,-5.5655601580822935,0
1,0,220.021917216,3,23,7,84,6,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-7.155910456838027,0
1,0,250.99134536,3,22,6,125,28,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-5.71461264364543,0
1,0,222.001181772,4,21,6,210,10,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-5.98938409456745,0
1,0,278.98625998,2,24,7,85,40,1,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-4.157198132985432,0
1,0,206.006267152,3,20,6,103,39,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,-4.741022695369308,0
0,0,120.005873228,2,12,3,26,5,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.7931023607113479,0
0,0,136.000787848,3,13,3,32,6,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.345883587514687,0
0,0,196.980780676,2,16,3,47,11,1,9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.5147283536485128,0
0,0,249.996096392,3,23,7,927,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-6.229432148905311,0
0,0,266.98625998,3,23,6,557,23,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-4.6224275373394175,0
0,0,237.996096392,4,22,6,737,20,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,-5.4245237187895565,0
0,0,278.98625998,2,24,7,521,40,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,-3.276740734227503,0
0,0,296.996824664,3,27,7,459,40,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,-4.242092588465991,0
0,0,237.996096392,3,22,6,398,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,-4.612012801476813,0
0,0,252.011746456,3,25,7,699,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,-5.688616061122602,0
0,0,207.985531708,2,18,5,147,25,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-2.325369306728331,1
1,0,202.011352532,2,20,7,166,26,0,7,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-4.764030665063758,0
1,0,249.012080804,2,24,7,329,40,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-5.002336066925168,0
0,0,246.073952788,2,31,10,361,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-6.637083877110959,0
0,0,192.027002596,3,21,6,220,9,0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-4.826355498352588,0
0,0,220.021917216,3,23,7,377,10,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-6.103101385341087,0
0,0,239.027730868,3,25,6,473,30,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-4.247514045296137,0
0,0,300.007723696,3,28,6,576,17,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,-4.352813446805191,0
0,0,298.97608922,4,25,6,497,1,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,-6.432861713274366,0
0,0,284.996824664,5,26,6,977,12,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,-5.6611910083450425,0
0,0,296.996824664,4,27,7,1343,4,1,12,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,-5.293403870431019,0
0,0,238.0324819,4,26,7,765,25,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,-8.655765818625937,0
0,0,222.99643074,2,20,5,226,40,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-2.9111795453562648,0
0,0,166.011352532,3,17,4,244,27,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-5.152670072570344,0
1,0,206.006267152,3,20,6,285,37,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-7.535519397872568,0
0,0,309.992073632,2,27,7,274,40,2,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,-4.543202736800924,0
0,0,234.99643074,2,21,6,133,32,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,-3.597508739676344,0
0,0,206.006267152,3,20,6,167,3,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-6.252815905239656,0
0,0,312.991739284,3,28,7,473,22,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,-4.8014914616633115,0
0,0,236.016831836,3,24,7,93,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-6.481789722309217,0
0,0,250.99134536,2,22,6,103,23,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,-3.3993451166587367,0
0,0,265.006995424,2,25,7,274,40,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,-5.573851351824112,0
0,0,296.996824664,3,27,7,439,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,-5.096914442834364,1
0,0,206.006267152,2,20,6,89,20,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,-2.302130814792266,0
0,0,296.960439156,2,23,6,230,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,-2.0487141896149867,0
0,0,237.996096392,3,22,6,360,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,-4.651538217510618,0
0,0,237.996096392,3,22,6,753,40,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-4.74438059840738,0
0,0,286.97608922,3,24,5,651,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-3.523148163792359,0
0,0,249.996096392,2,23,7,414,40,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-4.2143919624821775,1
0,0,282.9811746,3,24,6,582,36,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,-4.462342343934599,1
0,0,300.991739284,3,27,6,402,30,1,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-5.5571050087903,1
0,0,254.98625998,2,22,5,280,39,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-3.8055736859031994,1
0,0,270.9811746,3,23,5,511,40,1,12,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-6.1830272734776885,1
0,0,272.996824664,3,25,5,441,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,-5.210071347978761,1
0,0,194.006267152,2,19,5,209,40,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-4.615002980798286,1
0,0,225.996096392,3,21,5,254,14,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-7.984789338826536,1
0,0,298.97608922,2,25,6,273,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-4.4157522801669975,1
0,0,220.058302724,3,27,8,364,40,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.860459568710525,0
0,0,269.038295552,4,29,7,915,40,1,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-7.8306315898279,0
0,0,192.027002596,3,21,6,398,40,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.862235440120449,0
0,0,373.971732112,2,31,7,487,40,2,16,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,-4.495945393757731,1
0,0,312.044109204,2,33,8,634,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.847499169392434,0
0,0,373.971732112,2,31,7,792,40,2,16,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-4.078356542605094,1
0,0,223.032816248,2,24,6,249,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.101871206960806,0
0,0,194.04265266,3,23,6,394,40,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-5.399844046498252,0
0,0,267.022645488,2,27,7,221,40,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.3170613344578563,0
0,0,190.04773804,2,23,7,118,29,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.34039238215696,0
0,0,283.017560108,3,28,7,674,40,1,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-5.144545992784986,0
0,0,220.058302724,3,27,8,687,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-6.7357145398488365,0
0,0,237.048466312,2,27,7,227,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.758992281483707,0
0,0,283.017560108,3,28,7,429,40,1,11,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.919374501423904,0
0,0,279.059030996,2,32,9,345,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.186091287478316,0
0,0,269.038295552,3,29,7,587,40,1,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-6.007853624111691,0
0,0,267.022645488,2,27,7,214,40,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.5844809281961836,0
0,0,311.048860236,3,34,9,555,39,1,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-3.872542500072388,0
0,0,356.033938444,2,36,9,449,40,2,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-3.6211860861618055,0
0,0,356.033938444,2,36,9,752,40,2,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.864601028016936,0
0,0,279.059030996,2,32,9,587,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.5540994568451865,0
0,0,264.084517472,4,34,10,647,40,0,8,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-9.66752116873386,0
0,0,293.07468106,2,35,10,436,40,1,9,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-6.232355078282374,0
0,0,264.084517472,3,34,10,595,40,0,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-8.686605690665488,0
0,0,281.07468106,3,34,9,437,40,1,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-4.960469267590555,0
0,0,326.059759268,2,36,9,449,40,2,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-4.2222426668248385,0
0,0,255.059030996,3,30,7,426,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-4.897820832530106,0
0,0,194.04265266,2,23,6,188,40,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.8869156391445383,1
0,0,249.996096392,3,23,7,273,29,0,10,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-7.720722067386202,1
0,0,252.011746456,3,25,7,169,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-5.9591989305963216,1
0,0,249.996096392,3,23,7,317,40,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-7.511240849613035,1
0,0,310.97608922,2,26,7,300,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-4.01323572491747,1
0,0,252.011746456,4,25,7,409,38,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-8.145999228706442,1
0,0,254.98625998,3,22,5,473,40,1,11,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-5.407115025122332,1
0,0,373.971732112,4,31,7,452,4,2,16,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,-6.7448956090462335,1
0,0,345.976817492,4,29,6,405,3,2,15,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,-6.6582478344636185,1
0,0,281.997159012,2,25,6,357,40,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,-3.7985674862185985,0
0,0,284.996824664,4,26,6,648,17,1,12,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,-8.370653284358232,0
0,0,312.991739284,4,28,7,405,7,1,13,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-7.940289893338517,0
0,0,286.97608922,4,24,5,481,12,1,13,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-4.535027057135719,0
0,0,237.996096392,4,22,6,311,15,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,-4.541326189858965,0
0,0,298.97608922,3,25,6,465,12,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,-3.1228038408844445,0
0,0,296.996824664,3,27,7,347,23,1,12,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-5.701311746703956,0
0,0,312.991739284,4,28,7,528,17,1,13,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-6.823555875304002,0
0,0,222.001181772,3,21,6,269,40,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,-4.785267133667897,0
0,0,269.001910044,3,25,6,482,14,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,-5.6310476165301155,0
0,0,281.001910044,3,26,7,310,13,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-5.951874449206139,0
0,0,224.016831836,4,23,6,395,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-4.259164195213463,0
0,0,220.021917216,3,23,7,196,2,0,8,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-4.962891864935148,0
0,0,224.016831836,3,23,6,421,20,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-3.664769942008709,1
0,0,253.006995424,3,24,6,511,5,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-3.784271611640816,0
0,0,328.002638316,3,30,7,829,32,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,-6.940095698195799,0
0,0,271.017560108,4,27,6,554,30,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,-6.262143116571517,0
0,0,283.017560108,4,28,7,602,19,1,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-8.27320334037258,0
0,0,196.021917216,4,21,5,601,9,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-5.1773482244855185,0
0,0,272.996824664,4,25,5,816,31,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,-4.247622757406275,0
0,0,164.032087976,3,19,5,131,13,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-4.055456463275768,0
0,0,196.021917216,4,21,5,179,4,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-6.897382564188087,0
0,0,220.021917216,3,23,7,417,25,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-4.40664839158753,0
0,0,222.03756728,4,25,7,462,2,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-4.438130338550097,0
0,0,254.02739652,5,27,7,591,13,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-6.868773545260014,0
0,0,299.012474728,4,29,7,541,40,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-5.229535654322965,0
0,0,299.012474728,4,29,7,628,7,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-5.926145460134579,0
0,0,283.017560108,3,28,7,518,30,1,11,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-4.960801213378055,0
0,0,254.02739652,4,27,7,766,33,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,-6.867765270307852,0
0,0,267.022645488,4,27,7,432,7,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,-7.926991459770118,0
0,0,238.0324819,4,26,7,240,2,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-9.22490645149194,0
0,0,249.996096392,3,23,7,164,8,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,-7.54784508922392,1
0,0,254.02739652,5,27,7,458,16,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,-7.995945915657917,1
0,0,238.0324819,4,26,7,289,6,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-9.508659058933041,1
0,0,226.99134536,4,20,4,205,10,1,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-4.4692689672406365,0
0,0,253.006995424,4,24,6,298,27,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,-5.34808716945641,0
0,0,194.006267152,4,19,5,395,2,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-8.209349806178563,0
0,0,270.9811746,4,23,5,610,5,1,12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-5.358011944431896,0
0,0,249.996096392,4,23,7,1041,5,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,-7.096778078100782,0
0,0,224.016831836,5,23,6,755,8,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,-6.478631429887705,0
0,0,284.996824664,5,26,6,1072,1,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,-6.604611294949005,0
0,0,210.001181772,4,20,5,529,8,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,-5.453145816075381,0
0,0,272.996824664,4,25,5,657,13,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,-6.427256398831948,0
0,0,252.011746456,4,25,7,424,9,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,-6.638101480143014,0
0,0,150.016437912,3,16,4,133,13,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-4.446579332979014,0
0,0,310.97608922,3,26,7,786,39,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,0,-5.0060225355038925,0
0,0,222.03756728,4,25,7,443,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-7.457986576342587,0
0,0,208.021917216,4,22,6,489,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,-9.213589262185858,0
0,0,222.001181772,3,21,6,248,37,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,-5.071790333534639,0
0,0,237.996096392,4,22,6,468,33,0,10,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,-7.767072747249919,0
0,0,249.996096392,3,23,7,493,40,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,-4.753195516768559,0
0,0,269.001910044,3,25,6,667,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,-5.672769040905984,0
0,0,240.011746456,4,24,6,715,33,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,-8.508776314655819,0
0,0,254.02739652,4,27,7,759,24,0,10,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-8.580673362247923,1
0,0,283.017560108,4,28,7,899,7,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,-6.398051031788596,0
0,0,299.012474728,4,29,7,984,40,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,-8.563459741422173,0
0,0,315.007389348,4,30,7,856,29,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-7.302487620010956,0
0,0,238.0324819,4,26,7,252,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-10.856394455053847,0
0,0,269.001910044,4,25,6,383,8,1,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,-6.753269881831637,0
0,0,269.001910044,5,25,6,711,40,1,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,-8.272996954112317,0
0,0,240.011746456,5,24,6,402,6,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,-8.817810094607363,0
0,0,208.021917216,4,22,6,219,3,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,-7.76647224250762,0
0,0,315.007389348,4,30,7,694,7,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-5.901707457574231,0
0,0,284.996824664,4,26,6,485,6,1,12,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,-7.116205452132859,0
0,0,252.011746456,4,25,7,373,9,0,10,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-9.562262615205539,0
0,0,283.017560108,3,28,7,292,24,1,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-4.5166558404937085,0
0,0,240.011746456,5,24,6,383,3,0,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,-9.783635682347919,0
0,0,236.016831836,4,24,7,327,8,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-8.003513146820996,0
0,0,253.006995424,3,24,6,276,40,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-5.386000828244735,0
0,0,300.991739284,4,27,6,362,40,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,-5.898770887026362,0
0,0,242.02739652,5,26,6,668,40,0,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,-9.510660956842417,0
0,0,208.021917216,4,22,6,339,24,0,8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-8.13948005017751,0
0,0,236.016831836,4,24,7,315,29,0,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-8.875472189572822,0
0,0,238.0324819,4,26,7,651,40,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,-9.28756222181202,0
